URL,Product ID,Listing ID,Seller Name,Seller ID,Seller Rating,Price,MRP,Seller Listing URL
https://www.flipkart.com/blackbook-general-awareness-march-2024-edition/p/itm18982b7f3a3ba?pid=9786107229308,9786107229308,LSTBOK9786107229308KIBTTK,ManavBooks,d5ad7c78810a430b,4.2,520,700,https://www.flipkart.com/blackbook-general-awareness-march-2024-edition/p/itm18982b7f3a3ba?pid=9786107229308&lid=LSTBOK9786107229308KIBTTK
https://www.flipkart.com/blackbook-general-awareness-march-2024-edition/p/itm18982b7f3a3ba?pid=9786107229308,9786107229308,LSTBOK9786107229308MA5MG8,DHYAWALAPOINT,78095c94c5024f6d,No Rating,732,,https://www.flipkart.com/blackbook-general-awareness-march-2024-edition/p/itm18982b7f3a3ba?pid=9786107229308&lid=LSTBOK9786107229308MA5MG8
https://www.flipkart.com/blackbook-general-awareness-march-2024-edition/p/itm18982b7f3a3ba?pid=9786107229308,9786107229308,LSTBOK97861072293080PHYHW,schoolpoint,5441ff3203c047be,3.9,471,700,https://www.flipkart.com/blackbook-general-awareness-march-2024-edition/p/itm18982b7f3a3ba?pid=9786107229308&lid=LSTBOK97861072293080PHYHW
https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412,9788194476412,LSTBOK9788194476412TBRUCN,Fortune500,0d5e001be82a4185,3.9,455,490,https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412&lid=LSTBOK9788194476412TBRUCN
https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412,9788194476412,LSTBOK97881944764129TZH1H,DHYAWALAPOINT,78095c94c5024f6d,No Rating,486,495,https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412&lid=LSTBOK97881944764129TZH1H
https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412,9788194476412,LSTBOK9788194476412NYB34Y,VIJAYBOOKSELLER,9d067b32845b42f7,4.2,495,,https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412&lid=LSTBOK9788194476412NYB34Y
https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412,9788194476412,LSTBOK9788194476412AFQVMD,MittalBrothers,uhtawszhifp7kaph,4.3,440,520,https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412&lid=LSTBOK9788194476412AFQVMD
https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412,9788194476412,LSTBOK9788194476412WAE1XY,ManavBooks,d5ad7c78810a430b,4.2,520,,https://www.flipkart.com/blackbook-general-awareness-february-2020/p/itm807b05faac6bb?pid=9788194476412&lid=LSTBOK9788194476412WAE1XY
https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9788195645701,9788195645701,LSTBOK978819564570182P0Y1,Fortune500,0d5e001be82a4185,3.9,373,520,https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9788195645701&lid=LSTBOK978819564570182P0Y1
https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9788195645701,9788195645701,LSTBOK97881956457019HLKLK,Gurubooksellers,955e3b256dac4c80,No Rating,470,520,https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9788195645701&lid=LSTBOK97881956457019HLKLK
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022/p/itmf3a67531c23dc?pid=RBKGJ6FSVHTATUXB,RBKGJ6FSVHTATUXB,LSTRBKGJ6FSVHTATUXBOIJI8N,Zombozone,db0d24cafe3d4dcd,4.1,440,499,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022/p/itmf3a67531c23dc?pid=RBKGJ6FSVHTATUXB&lid=LSTRBKGJ6FSVHTATUXBOIJI8N
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022/p/itmf3a67531c23dc?pid=RBKGJ6FSVHTATUXB,RBKGJ6FSVHTATUXB,LSTRBKGJ6FSVHTATUXBZZV8QN,Fortune500,0d5e001be82a4185,3.9,465,499,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022/p/itmf3a67531c23dc?pid=RBKGJ6FSVHTATUXB&lid=LSTRBKGJ6FSVHTATUXBZZV8QN
https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467,9788194476467,LSTBOK9788194476467HYMZTI,Fortune500,0d5e001be82a4185,3.9,514,599,https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467&lid=LSTBOK9788194476467HYMZTI
https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467,9788194476467,LSTBOK9788194476467K5IEDI,ANVITABOOKS,18934b511f6f4d86,3.9,452,520,https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467&lid=LSTBOK9788194476467K5IEDI
https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467,9788194476467,LSTBOK9788194476467A2XSPZ,ISHENTERPRISES,9d1b770cdc9843c2,No Rating,484,520,https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467&lid=LSTBOK9788194476467A2XSPZ
https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467,9788194476467,LSTBOK9788194476467EJJPSK,Readerjunction,687f8883b29a4b94,No Rating,492,520,https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467&lid=LSTBOK9788194476467EJJPSK
https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467,9788194476467,LSTBOK9788194476467SOADSN,TrueComRetail,f6d15b4a4f304426,4.4,420,520,https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467&lid=LSTBOK9788194476467SOADSN
https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467,9788194476467,LSTBOK9788194476467FXT9HI,Sknterprises,bcfe9fed05b546dc,4.1,392,499,https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467&lid=LSTBOK9788194476467FXT9HI
https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467,9788194476467,LSTBOK9788194476467THNNE5,JA1ENTERPRISES,5e49dd2bfcd34cc4,No Rating,438,550,https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467&lid=LSTBOK9788194476467THNNE5
https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467,9788194476467,LSTBOK9788194476467L6GZA4,PRIMEBOOKSSTUDIO,e141da9c9107488f,3.7,410,520,https://www.flipkart.com/blackbook-general-awareness-october-2021/p/itm7f7a1c6c6f287?pid=9788194476467&lid=LSTBOK9788194476467L6GZA4
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2023-nikhil-gupta/p/itm244b5fae33d32?pid=RBKGPZNZD5HEHVUT,RBKGPZNZD5HEHVUT,LSTRBKGPZNZD5HEHVUTWNG7QO,Fortune500,0d5e001be82a4185,3.9,462,499,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2023-nikhil-gupta/p/itm244b5fae33d32?pid=RBKGPZNZD5HEHVUT&lid=LSTRBKGPZNZD5HEHVUTWNG7QO
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2023-nikhil-gupta/p/itm244b5fae33d32?pid=RBKGPZNZD5HEHVUT,RBKGPZNZD5HEHVUT,LSTRBKGPZNZD5HEHVUTO9VSNM,Zombozone,db0d24cafe3d4dcd,4.1,440,499,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2023-nikhil-gupta/p/itm244b5fae33d32?pid=RBKGPZNZD5HEHVUT&lid=LSTRBKGPZNZD5HEHVUTO9VSNM
https://www.flipkart.com/blackbook-general-awareness-april-2021-nikhil-gupta-paperback-gupta/p/itme3be276381189?pid=RBKG323YA5XDDRTN,RBKG323YA5XDDRTN,LSTRBKG323YA5XDDRTNZTSCZJ,DHYAWALAPOINT,78095c94c5024f6d,No Rating,520,,https://www.flipkart.com/blackbook-general-awareness-april-2021-nikhil-gupta-paperback-gupta/p/itme3be276381189?pid=RBKG323YA5XDDRTN&lid=LSTRBKG323YA5XDDRTNZTSCZJ
https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020/p/itm086d4841cfd77?pid=RBKFPDVQYZKF6H7A,RBKFPDVQYZKF6H7A,LSTRBKFPDVQYZKF6H7AI6SARS,DHYAWALAPOINT,78095c94c5024f6d,No Rating,520,,https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020/p/itm086d4841cfd77?pid=RBKFPDVQYZKF6H7A&lid=LSTRBKFPDVQYZKF6H7AI6SARS
https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020/p/itm086d4841cfd77?pid=RBKFPDVQYZKF6H7A,RBKFPDVQYZKF6H7A,LSTRBKFPDVQYZKF6H7ACXGLGW,Fortune500,0d5e001be82a4185,3.9,460,,https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020/p/itm086d4841cfd77?pid=RBKFPDVQYZKF6H7A&lid=LSTRBKFPDVQYZKF6H7ACXGLGW
https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020/p/itm086d4841cfd77?pid=RBKFPDVQYZKF6H7A,RBKFPDVQYZKF6H7A,LSTRBKFPDVQYZKF6H7AI7B28U,Gurubooksellers,955e3b256dac4c80,No Rating,515,520,https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020/p/itm086d4841cfd77?pid=RBKFPDVQYZKF6H7A&lid=LSTRBKFPDVQYZKF6H7AI7B28U
https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452,9785808521452,LSTBOK9785808521452EBP7YS,ParagBookStore,4de4dcf1fc4e42bb,3.9,593,699,https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452&lid=LSTBOK9785808521452EBP7YS
https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452,9785808521452,LSTBOK9785808521452KU3N6W,apdrajasthan,bb9befb83ba2435c,4.2,529,661,https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452&lid=LSTBOK9785808521452KU3N6W
https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452,9785808521452,LSTBOK9785808521452WKK1JX,NEW2025and2026BOOKS,e0fd661043e449c4,3.9,579,649,https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452&lid=LSTBOK9785808521452WKK1JX
https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452,9785808521452,LSTBOK9785808521452ED6AXN,ANVITABOOKS,18934b511f6f4d86,3.9,590,669,https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452&lid=LSTBOK9785808521452ED6AXN
https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452,9785808521452,LSTBOK97858085214528UL63P,Gurubooksellers,955e3b256dac4c80,No Rating,527,699,https://www.flipkart.com/blackbook-general-awareness-january-2023-nikhil-gupta/p/itmbeeef077b515d?pid=9785808521452&lid=LSTBOK97858085214528UL63P
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022-nikhil-gupta/p/itm2a285f9299acd?pid=RBKGDFYJE6M4GYWJ,RBKGDFYJE6M4GYWJ,LSTRBKGDFYJE6M4GYWJW7ETCT,Zombozone,db0d24cafe3d4dcd,4.1,440,499,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022-nikhil-gupta/p/itm2a285f9299acd?pid=RBKGDFYJE6M4GYWJ&lid=LSTRBKGDFYJE6M4GYWJW7ETCT
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022-nikhil-gupta/p/itm2a285f9299acd?pid=RBKGDFYJE6M4GYWJ,RBKGDFYJE6M4GYWJ,LSTRBKGDFYJE6M4GYWJMWUITN,DHYAWALAPOINT,78095c94c5024f6d,No Rating,499,,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022-nikhil-gupta/p/itm2a285f9299acd?pid=RBKGDFYJE6M4GYWJ&lid=LSTRBKGDFYJE6M4GYWJMWUITN
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022-nikhil-gupta/p/itm2a285f9299acd?pid=RBKGDFYJE6M4GYWJ,RBKGDFYJE6M4GYWJ,LSTRBKGDFYJE6M4GYWJOBCUUI,Fortune500,0d5e001be82a4185,3.9,467,499,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2022-nikhil-gupta/p/itm2a285f9299acd?pid=RBKGDFYJE6M4GYWJ&lid=LSTRBKGDFYJE6M4GYWJOBCUUI
https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKH7DCEVXPKXGAS,RBKH7DCEVXPKXGAS,LSTRBKH7DCEVXPKXGASZQOBRF,ChiragBooksCenter,e87bc930b2804a42,4.2,450,520,https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKH7DCEVXPKXGAS&lid=LSTRBKH7DCEVXPKXGASZQOBRF
https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKH7DCEVXPKXGAS,RBKH7DCEVXPKXGAS,LSTRBKH7DCEVXPKXGASI9ALIL,ManavBooks,d5ad7c78810a430b,4.2,520,,https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKH7DCEVXPKXGAS&lid=LSTRBKH7DCEVXPKXGASI9ALIL
https://www.flipkart.com/blackbook-general-awareness-30000-one-liner-english-medium-march-2024-edition/p/itmcb59b2df1aa11?pid=RBKH92BC2ZGGF7AW,RBKH92BC2ZGGF7AW,LSTRBKH92BC2ZGGF7AWL9GVBI,LakshayPublication,fc896db4de804c98,3.6,520,,https://www.flipkart.com/blackbook-general-awareness-30000-one-liner-english-medium-march-2024-edition/p/itmcb59b2df1aa11?pid=RBKH92BC2ZGGF7AW&lid=LSTRBKH92BC2ZGGF7AWL9GVBI
https://www.flipkart.com/blackbook-general-awareness-30000-one-liner-english-medium-march-2024-edition/p/itmcb59b2df1aa11?pid=RBKH92BC2ZGGF7AW,RBKH92BC2ZGGF7AW,LSTRBKH92BC2ZGGF7AWZ7FWFL,ChiragBooksCenter,e87bc930b2804a42,4.2,450,520,https://www.flipkart.com/blackbook-general-awareness-30000-one-liner-english-medium-march-2024-edition/p/itmcb59b2df1aa11?pid=RBKH92BC2ZGGF7AW&lid=LSTRBKH92BC2ZGGF7AWZ7FWFL
https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908,9788751246908,LSTBOK9788751246908AL1CJH,Fortune500,0d5e001be82a4185,3.9,445,520,https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908&lid=LSTBOK9788751246908AL1CJH
https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908,9788751246908,LSTBOK978875124690883VEUB,ANVITABOOKS,18934b511f6f4d86,3.9,464,900,https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908&lid=LSTBOK978875124690883VEUB
https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908,9788751246908,LSTBOK9788751246908VZMPSM,schoolpoint,5441ff3203c047be,3.9,521,767,https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908&lid=LSTBOK9788751246908VZMPSM
https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908,9788751246908,LSTBOK9788751246908SYNV8R,ChiragBooksCenter,e87bc930b2804a42,4.2,450,767,https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908&lid=LSTBOK9788751246908SYNV8R
https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908,9788751246908,LSTBOK9788751246908SLZS1L,ManavBooks,d5ad7c78810a430b,4.2,579,806,https://www.flipkart.com/black-book-general-awareness-2024/p/itmed346bbafbc9a?pid=9788751246908&lid=LSTBOK9788751246908SLZS1L
https://www.flipkart.com/black-book-general-awareness-target-knowledge-newspaper-useful-all-competition-exams/p/itm0b617f9444e89?pid=RBKGP3QCDGEXZRHC,RBKGP3QCDGEXZRHC,LSTRBKGP3QCDGEXZRHCKAQKRC,Zombozone,db0d24cafe3d4dcd,4.1,449,650,https://www.flipkart.com/black-book-general-awareness-target-knowledge-newspaper-useful-all-competition-exams/p/itm0b617f9444e89?pid=RBKGP3QCDGEXZRHC&lid=LSTRBKGP3QCDGEXZRHCKAQKRC
https://www.flipkart.com/black-book-general-awareness-target-knowledge-newspaper-useful-all-competition-exams/p/itm0b617f9444e89?pid=RBKGP3QCDGEXZRHC,RBKGP3QCDGEXZRHC,LSTRBKGP3QCDGEXZRHCAXW4GY,Gurubooksellers,955e3b256dac4c80,No Rating,569,600,https://www.flipkart.com/black-book-general-awareness-target-knowledge-newspaper-useful-all-competition-exams/p/itm0b617f9444e89?pid=RBKGP3QCDGEXZRHC&lid=LSTRBKGP3QCDGEXZRHCAXW4GY
https://www.flipkart.com/black-book-general-awareness-target-knowledge-newspaper-useful-all-competition-exams/p/itm0b617f9444e89?pid=RBKGP3QCDGEXZRHC,RBKGP3QCDGEXZRHC,LSTRBKGP3QCDGEXZRHCR4TWCE,ANVITABOOKS,18934b511f6f4d86,3.9,520,681,https://www.flipkart.com/black-book-general-awareness-target-knowledge-newspaper-useful-all-competition-exams/p/itm0b617f9444e89?pid=RBKGP3QCDGEXZRHC&lid=LSTRBKGP3QCDGEXZRHCR4TWCE
https://www.flipkart.com/blackbook-general-awareness/p/itm502c2068c89b0?pid=9788194476450,9788194476450,LSTBOK9788194476450HTHOOO,Fortune500,0d5e001be82a4185,3.9,465,550,https://www.flipkart.com/blackbook-general-awareness/p/itm502c2068c89b0?pid=9788194476450&lid=LSTBOK9788194476450HTHOOO
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness/p/itm5dfa3f5b7f24c?pid=RBKGPA2AMVDYV5M3,RBKGPA2AMVDYV5M3,LSTRBKGPA2AMVDYV5M3FGPOZI,Fortune500,0d5e001be82a4185,3.9,455,,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness/p/itm5dfa3f5b7f24c?pid=RBKGPA2AMVDYV5M3&lid=LSTRBKGPA2AMVDYV5M3FGPOZI
https://www.flipkart.com/blackbook-general-awareness-january-2023-paperback-nikhil-gupta/p/itm4eb0fe728a63d?pid=RBKGHZ95VAUWMFSX,RBKGHZ95VAUWMFSX,LSTRBKGHZ95VAUWMFSXHD3CP7,Fortune500,0d5e001be82a4185,3.9,465,520,https://www.flipkart.com/blackbook-general-awareness-january-2023-paperback-nikhil-gupta/p/itm4eb0fe728a63d?pid=RBKGHZ95VAUWMFSX&lid=LSTRBKGHZ95VAUWMFSXHD3CP7
https://www.flipkart.com/blackbook-general-awareness-25000-one-liners-english-medium-nikhil-gupta/p/itm9e6fabafd114e?pid=RBKGZZVZ44Z4UBZ7,RBKGZZVZ44Z4UBZ7,LSTRBKGZZVZ44Z4UBZ7N4DK3O,Fortune500,0d5e001be82a4185,3.9,433,520,https://www.flipkart.com/blackbook-general-awareness-25000-one-liners-english-medium-nikhil-gupta/p/itm9e6fabafd114e?pid=RBKGZZVZ44Z4UBZ7&lid=LSTRBKGZZVZ44Z4UBZ7N4DK3O
https://www.flipkart.com/blackbook-general-awareness-25000-one-liners-english-medium-nikhil-gupta/p/itm9e6fabafd114e?pid=RBKGZZVZ44Z4UBZ7,RBKGZZVZ44Z4UBZ7,LSTRBKGZZVZ44Z4UBZ7XGX8YD,ANVITABOOKS,18934b511f6f4d86,3.9,489,520,https://www.flipkart.com/blackbook-general-awareness-25000-one-liners-english-medium-nikhil-gupta/p/itm9e6fabafd114e?pid=RBKGZZVZ44Z4UBZ7&lid=LSTRBKGZZVZ44Z4UBZ7XGX8YD
https://www.flipkart.com/blackbook-general-awareness-january-2023-including-latest-400-set-recent-ssc-exam-nikhil-gupta/p/itm0a75a74415232?pid=RBKGHAT7B6W5XHMP,RBKGHAT7B6W5XHMP,LSTRBKGHAT7B6W5XHMPSKNGLO,ANVITABOOKS,18934b511f6f4d86,3.9,460,520,https://www.flipkart.com/blackbook-general-awareness-january-2023-including-latest-400-set-recent-ssc-exam-nikhil-gupta/p/itm0a75a74415232?pid=RBKGHAT7B6W5XHMP&lid=LSTRBKGHAT7B6W5XHMPSKNGLO
https://www.flipkart.com/blackbook-general-awareness-january-2023-including-latest-400-set-recent-ssc-exam-nikhil-gupta/p/itm0a75a74415232?pid=RBKGHAT7B6W5XHMP,RBKGHAT7B6W5XHMP,LSTRBKGHAT7B6W5XHMPCAA4XX,Gurubooksellers,955e3b256dac4c80,No Rating,507,520,https://www.flipkart.com/blackbook-general-awareness-january-2023-including-latest-400-set-recent-ssc-exam-nikhil-gupta/p/itm0a75a74415232?pid=RBKGHAT7B6W5XHMP&lid=LSTRBKGHAT7B6W5XHMPCAA4XX
https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKFYFSA2GFXCWAT,RBKFYFSA2GFXCWAT,LSTRBKFYFSA2GFXCWAT7LMGNK,Fortune500,0d5e001be82a4185,3.9,433,495,https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKFYFSA2GFXCWAT&lid=LSTRBKFYFSA2GFXCWAT7LMGNK
https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKFYFSA2GFXCWAT,RBKFYFSA2GFXCWAT,LSTRBKFYFSA2GFXCWATIIAUY4,GaurisankarBook,3d5e44e4ab134e30,3.9,467,550,https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKFYFSA2GFXCWAT&lid=LSTRBKFYFSA2GFXCWATIIAUY4
https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKFYFSA2GFXCWAT,RBKFYFSA2GFXCWAT,LSTRBKFYFSA2GFXCWATJD73IQ,ANVITABOOKS,18934b511f6f4d86,3.9,451,520,https://www.flipkart.com/blackbook-general-awareness/p/itmf9806f33d1686?pid=RBKFYFSA2GFXCWAT&lid=LSTRBKFYFSA2GFXCWATJD73IQ
https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020-paperback-nikhil-gupta/p/itm79b1ea55d9f7c?pid=RBKGG7DAP8UBZWHD,RBKGG7DAP8UBZWHD,LSTRBKGG7DAP8UBZWHDUAGP7P,Fortune500,0d5e001be82a4185,3.9,383,520,https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020-paperback-nikhil-gupta/p/itm79b1ea55d9f7c?pid=RBKGG7DAP8UBZWHD&lid=LSTRBKGG7DAP8UBZWHDUAGP7P
https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020-paperback-nikhil-gupta/p/itm79b1ea55d9f7c?pid=RBKGG7DAP8UBZWHD,RBKGG7DAP8UBZWHD,LSTRBKGG7DAP8UBZWHDBT9FH1,GaurisankarBook,3d5e44e4ab134e30,3.9,400,450,https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020-paperback-nikhil-gupta/p/itm79b1ea55d9f7c?pid=RBKGG7DAP8UBZWHD&lid=LSTRBKGG7DAP8UBZWHDBT9FH1
https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020-paperback-nikhil-gupta/p/itm79b1ea55d9f7c?pid=RBKGG7DAP8UBZWHD,RBKGG7DAP8UBZWHD,LSTRBKGG7DAP8UBZWHDFLVSON,DHYAWALAPOINT,78095c94c5024f6d,No Rating,520,,https://www.flipkart.com/blackbook-general-awareness-updated-till-february-2020-paperback-nikhil-gupta/p/itm79b1ea55d9f7c?pid=RBKGG7DAP8UBZWHD&lid=LSTRBKGG7DAP8UBZWHDFLVSON
https://www.flipkart.com/blackbook-general-awareness-april-2021/p/itme223c4671dcdf?pid=RBKG9Y2WXPB7J9TT,RBKG9Y2WXPB7J9TT,LSTRBKG9Y2WXPB7J9TTIXBVO3,Fortune500,0d5e001be82a4185,3.9,455,495,https://www.flipkart.com/blackbook-general-awareness-april-2021/p/itme223c4671dcdf?pid=RBKG9Y2WXPB7J9TT&lid=LSTRBKG9Y2WXPB7J9TTIXBVO3
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2023-nikhil-gupta/p/itm54ddd469c1a76?pid=RBKGSEHTM64VSJZH,RBKGSEHTM64VSJZH,LSTRBKGSEHTM64VSJZHFLQIUC,Fortune500,0d5e001be82a4185,3.9,465,499,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2023-nikhil-gupta/p/itm54ddd469c1a76?pid=RBKGSEHTM64VSJZH&lid=LSTRBKGSEHTM64VSJZHFLQIUC
https://www.flipkart.com/blackbook-general-awareness-updated/p/itm8e877931f0664?pid=RBKGA3C6MGYAVMTQ,RBKGA3C6MGYAVMTQ,LSTRBKGA3C6MGYAVMTQSKHUG3,ANVITABOOKS,18934b511f6f4d86,3.9,447,,https://www.flipkart.com/blackbook-general-awareness-updated/p/itm8e877931f0664?pid=RBKGA3C6MGYAVMTQ&lid=LSTRBKGA3C6MGYAVMTQSKHUG3
https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2023-nikhil-gupta/p/itm54ddd469c1a76?pid=RBKGSA2BZRAYYRTE,RBKGSA2BZRAYYRTE,LSTRBKGSA2BZRAYYRTEGF6CWI,Fortune500,0d5e001be82a4185,3.9,547,650,https://www.flipkart.com/blackbook-samanya-jagrukta-general-awareness-hindi-march-2023-nikhil-gupta/p/itm54ddd469c1a76?pid=RBKGSA2BZRAYYRTE&lid=LSTRBKGSA2BZRAYYRTEGF6CWI
https://www.flipkart.com/blackbook-general-awareness-april-2021-nikhil-gupta/p/itm755a40e65b0f8?pid=RBKGBFSQWZGXQ2HS,RBKGBFSQWZGXQ2HS,LSTRBKGBFSQWZGXQ2HSD6BMMO,Fortune500,0d5e001be82a4185,3.9,517,590,https://www.flipkart.com/blackbook-general-awareness-april-2021-nikhil-gupta/p/itm755a40e65b0f8?pid=RBKGBFSQWZGXQ2HS&lid=LSTRBKGBFSQWZGXQ2HSD6BMMO
